timestamp_utc,pmid,doi,year,title,journal,decision,confidence,stage,include_reason,exclude_reason,flag_reason,background_reason,needs_human_review,reviewer_votes,evidence_spans,source_path,copy_path
2026-08-19T17:52:00.109437+00:00,,10.1117/12.845507,2010,Comprehensive quantitative image quality evaluation of compressed sensing MRI reconstructions using a weighted perceptual difference model,,include,0.75,fulltext_recovered341,"on_topic_recon_safety_eval: Proposes and validates an automated perceptual-model (Case-PDM) evaluation of compressed-sensing MRI reconstruction fidelity artifacts (noise, blur, aliasing, oil-painting) on brain images, benchmarked against human observer ratings, providing exactly the kind of automated/human evaluation baseline for reconstruction fidelity the review question targets.",,,,TRUE,"{""claude_fulltext_recovered"": ""include""}","[""The perceptual difference model (Case-PDM) is being used to quantify image quality of fast MR acquisitions and sparse reconstruction algorithms as compared to slower, full k-space, high quality reference images"", ""For 3 brain images (transverse, sagittal, and coronal planes), averaged r values [comprehensive-PDM, noise-PDM, blur-PDM, aliasing-PDM, oil-painting-PDM] were [0.947±0.010""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Retrieved-ALL\Recovered_from_NotRetrieved_341\2010 - Comprehensive quantitative image quality evaluation of compressed sensing MRI reconstructions using a weighted perceptual difference model - 10.1117_12.845507.pdf,
2026-08-19T17:52:00.109437+00:00,,10.1016/j.jmr.2011.09.019,2011,NMR Fourier zeugmatography,,exclude,0.97,fulltext_recovered341,,out_of_scope: Reprint of the foundational 1975 Fourier zeugmatography paper describing classical Fourier-transform MR image reconstruction physics; no AI/ML and no fidelity/safety evaluation content.,,,FALSE,"{""claude_fulltext_recovered"": ""exclude""}","[""The spatial spin density function can then be reconstructed by a straightforward two- or three-dimensional Fourier transformation""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Retrieved-ALL\Recovered_from_NotRetrieved_341\2011 - NMR Fourier zeugmatography - 10.1016_j.jmr.2011.09.019.pdf,
2026-08-19T17:52:00.109437+00:00,,10.1016/s0720-048x(12)70025-6,2012,Integrated quantitative DCE-MRI and DW-MRI to characterize breast lesions,,exclude,0.95,fulltext_recovered341,,wrong_population: Clinical study using Ktrans and ADC to diagnose benign vs. malignant breast lesions; non-brain population with no reconstruction-fidelity evaluation content.,,,FALSE,"{""claude_fulltext_recovered"": ""exclude""}","[""We have tried to evaluate the combined effect of capillary permeability (Ktrans) and tissue cellularity (ADC) on the diagnostic accuracy for differentiating benign and malignant breast lesions""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Retrieved-ALL\Recovered_from_NotRetrieved_341\2012 - Integrated quantitative DCE-MRI and DW-MRI to characterize breast lesions - 10.1016_s0720-048x(12)70025-6.pdf,
2026-08-19T17:52:00.109437+00:00,,10.1016/s0720-048x(12)70030-x,2012,It is not all in the CAD or BI-RADS,,exclude,0.9,fulltext_recovered341,,"wrong_population: Commentary on limitations of breast MRI CAD color-overlay systems and BI-RADS lexicon for diagnosis; non-brain, no reconstruction-fidelity methodology.",,,FALSE,"{""claude_fulltext_recovered"": ""exclude""}","[""Several sources for error exist that may lead to CAD providing erroneous results""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Retrieved-ALL\Recovered_from_NotRetrieved_341\2012 - It is not all in the CAD or BI-RADS - 10.1016_s0720-048x(12)70030-x.pdf,
2026-08-19T17:52:00.109437+00:00,,10.1016/s0720-048x(12)70072-4,2012,Kinetic characterization of non-mass lesions on breast MRI using manual and computer assisted methods,,exclude,0.9,fulltext_recovered341,,"wrong_population: Compares manual vs. computer-assisted kinetic curve analysis for diagnosing non-mass breast lesions; non-brain diagnostic study, not a reconstruction-fidelity evaluation.",,,FALSE,"{""claude_fulltext_recovered"": ""exclude""}","[""Our objective was (I) to compare manual evaluation of enhancement characteristics in non-mass lesions with computerized analysis""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Retrieved-ALL\Recovered_from_NotRetrieved_341\2012 - Kinetic characterization of non-mass lesions on breast MRI using manual and computer assisted methods - 10.1016_s0720-048x(12)70072-4.pdf,
2026-08-19T17:52:00.109437+00:00,,10.1016/j.mri.2012.11.010,2013,Automatic segmentation of brain MRI in high-dimensional local and non-local feature space,,exclude,0.9,fulltext_recovered341,,wrong_intervention_or_index: Uses sparse-representation reconstruction error only as a classification feature for brain tissue segmentation; it is not a method for evaluating the safety or fidelity of an AI/ML MRI reconstruction.,,,FALSE,"{""claude_fulltext_recovered"": ""exclude""}","[""The classiﬁcation is done by employing the technique that computes the reconstruction error locally and non-locally of each pixel"", ""it has been examined for main tissues of the brain""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Retrieved-ALL\Recovered_from_NotRetrieved_341\2013 - Automatic segmentation of brain MRI in high-dimensional local and non-local feature space - 10.1016_j.mri.2012.11.010.pdf,
2026-08-19T17:52:00.109437+00:00,,10.1080/10255842.2013.815896,2013,Space and phase normalisations in motion correction for magnetic resonance elastography,,exclude,0.93,fulltext_recovered341,,wrong_intervention_or_index: Proposes a classical (non-AI/ML) motion-correction scheme for MR elastography reconstruction with no fidelity/safety evaluation contribution relevant to AI/ML reconstruction.,,,FALSE,"{""claude_fulltext_recovered"": ""exclude""}","[""an original motion-correction scheme, including space and phase normalisations, is presented"", ""The overall proposed correction is robust and overcomes the reconstruction added noise.""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Retrieved-ALL\Recovered_from_NotRetrieved_341\2013 - Space and phase normalisations in motion correction for magnetic resonance elastography - 10.1080_10255842.2013.815896.pdf,
2026-08-19T17:52:00.109437+00:00,,10.1007/s11042-015-2744-9,2015,A novel regularized K-SVD dictionary learning based medical image,,exclude,0.75,fulltext_recovered341,,"wrong_outcome: Proposes a dictionary-learning-based super-resolution algorithm for brain MR images but only benchmarks reconstruction quality against other SR algorithms, without any safety/fidelity evaluation contribution (no hallucination/omission/distortion assessment).",,,TRUE,"{""claude_fulltext_recovered"": ""exclude""}","[""we propose a novel regularized K-SVD dictionary learning based medical image super-resolution algorithm"", ""we present a sparse representation based image SR reconstruction scheme for brain MR images""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Retrieved-ALL\Recovered_from_NotRetrieved_341\2015 - A novel regularized K-SVD dictionary learning based medical image - 10.1007_s11042-015-2744-9.pdf,
2026-08-19T17:52:00.109437+00:00,,10.1007/978-3-319-19992-4/28,2015,Self-Aligning Manifolds for Matching Disparate Medical Image Datasets,,exclude,0.88,fulltext_recovered341,,wrong_intervention_or_index: Proposes a manifold-alignment technique for 4DMR reconstruction from sagittal slices; it is not AI/ML deep-learning reconstruction and has no safety/fidelity evaluation contribution.,,,FALSE,"{""claude_fulltext_recovered"": ""exclude""}","[""We propose a novel technique for the 'self-alignment' of manifolds (SAM) from multiple dissimilar imaging datasets"", ""navigator-less 4D magnetic resonance (MR) reconstruction from 2D sagittal MR slices""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Retrieved-ALL\Recovered_from_NotRetrieved_341\2015 - Self-Aligning Manifolds for Matching Disparate Medical Image Datasets - 10.1007_978-3-319-19992-4_28.pdf,
2026-08-19T17:52:00.109437+00:00,,10.1126/science.353.6296.208,2016,"Brain scans are prone to false positives, study says",,exclude,0.97,fulltext_recovered341,,out_of_scope: News article about statistical false-positive rates in fMRI activation analysis software; unrelated to MRI image reconstruction fidelity or AI/ML methods.,,,FALSE,"{""claude_fulltext_recovered"": ""exclude""}","[""They found that certain common settings in the software gave rise to a false positive result up to 70% of the time."", ""Cluster-wise inference is built into the three popular software packages analyzed in the study""]","C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Retrieved-ALL\Recovered_from_NotRetrieved_341\2016 - Brain scans are prone to false positives, study says - 10.1126_science.353.6296.208.pdf",
2026-08-19T17:52:00.109437+00:00,,10.1016/j.mri.2016.03.006,2016,Correlation between subjective and objective assessment of magnetic resonance MR images,,exclude,0.65,fulltext_recovered341,,"wrong_intervention_or_index: Evaluates correlation between subjective (human) and objective image-quality metrics for MR images distorted by noise/blur/compression, not for AI/ML-based reconstruction, so it does not address the target reconstruction-fidelity/failure-mode question.",,,TRUE,"{""claude_fulltext_recovered"": ""exclude""}","[""The reference images were distorted with six types of distortions: Rician Noise, Gaussian White Noise, Gaussian Blur, DCT compression, JPEG compression and JPEG2000 compression"", ""Thirteen objective FR-IQA metrics were used to determine the validity of the subjective DMOS""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Retrieved-ALL\Recovered_from_NotRetrieved_341\2016 - Correlation between subjective and objective assessment of magnetic resonance MR images - 10.1016_j.mri.2016.03.006.pdf,
2026-08-19T17:52:00.109437+00:00,,10.1002/jmri.25149,2016,Diagnostic quality assessment of compressed sensing accelerated magnetic resonance neuroimaging,,include,0.62,fulltext_recovered341,"on_topic_recon_safety_eval: Presents a blinded radiologist-based diagnostic quality and accuracy evaluation of compressed-sensing accelerated brain neuroimaging reconstructions, including synthetic-lesion insertion to assess whether reconstruction preserves diagnostic pathology, serving as a comparable human-evaluation baseline for reconstruction fidelity.",,,,TRUE,"{""claude_fulltext_recovered"": ""include""}","[""three radiologists independently evaluated CS, PI (GRAPPA), and low-resolution images at up to 5x accelerations"", ""Synthetic T2-FLAIR images with artificial lesions were used to assess diagnostic accuracy for CS reconstructions""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Retrieved-ALL\Recovered_from_NotRetrieved_341\2016 - Diagnostic quality assessment of compressed sensing accelerated magnetic resonance neuroimaging - 10.1002_jmri.25149.pdf,
2026-08-19T17:52:00.109437+00:00,,10.1007/978-3-319-46630-9/12,2016,Geometry Regularized Joint Dictionary Learning for Cross-Modality,,exclude,0.72,fulltext_recovered341,,"wrong_outcome: Proposes a dictionary-learning cross-modality MRI synthesis method evaluated only by standard fidelity metrics (RMSE/PSNR/SSIM) against ground truth, without any safety/hallucination/fidelity-evaluation methodological contribution.",,,TRUE,"{""claude_fulltext_recovered"": ""exclude""}","[""we propose a novel geometry regularized joint dictionary learning framework for non-local patch reconstruction"", ""Experimental results demonstrate that our method achieves signiﬁcant performance gains over previously published techniques""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Retrieved-ALL\Recovered_from_NotRetrieved_341\2016 - Geometry Regularized Joint Dictionary Learning for Cross-Modality - 10.1007_978-3-319-46630-9_12.pdf,
2026-08-19T17:52:00.109437+00:00,,10.1016/j.crad.2016.09.009,2016,Magnetisation-prepared rapid gradient-echo versus inversion recovery turbo spin-echo T1-weighted images,,exclude,0.93,fulltext_recovered341,,wrong_intervention_or_index: Compares two classical (non-AI/ML) MRI pulse sequences for deep grey matter segmentation accuracy; no AI/ML reconstruction and no reconstruction-fidelity/safety evaluation contribution.,,,FALSE,"{""claude_fulltext_recovered"": ""exclude""}","[""The purpose of the present study was to compare 3D MPRAGE with IR TSE T1-WI acquired at 3 T as input images to segment the striatum and thalamus.""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Retrieved-ALL\Recovered_from_NotRetrieved_341\2016 - Magnetisation-prepared rapid gradient-echo versus inversion recovery turbo spin-echo T1-weighted images - 10.1016_j.crad.2016.09.009.pdf,
2026-08-19T17:52:00.109437+00:00,,10.1016/j.neuroimage.2015.10.048,2016,Optimized parallel transmit and receive radiofrequency coil for ultrahigh-field MRI of monkeys,,exclude,0.95,fulltext_recovered341,,wrong_population: Describes hardware (RF coil) design for animal (monkey) ultrahigh-field imaging with no human-brain relevance and no AI/ML reconstruction-fidelity evaluation.,,,FALSE,"{""claude_fulltext_recovered"": ""exclude""}","[""Monkeys are a valuable model for investigating the structure and function of the brain."", ""this study presents a parallel (8-channel) transmit coil developed for monkey imaging""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Retrieved-ALL\Recovered_from_NotRetrieved_341\2016 - Optimized parallel transmit and receive radiofrequency coil for ultrahigh-field MRI of monkeys - 10.1016_j.neuroimage.2015.10.048.pdf,
2026-08-19T17:52:00.109437+00:00,,10.1111/jgs.14338,2016,Reproducibility of Complex Functional Magnetic Resonance Imaging Effects,,exclude,0.96,fulltext_recovered341,,"out_of_scope: A letter to the editor discussing reproducibility of fMRI activation findings in aging research, with no content on MRI reconstruction methods or fidelity/safety evaluation.",,,FALSE,"{""claude_fulltext_recovered"": ""exclude""}","[""This is not an empirical paper and does not include data or analysis."", ""the studies described show that even complex fMRI effects are reproducible""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Retrieved-ALL\Recovered_from_NotRetrieved_341\2016 - Reproducibility of Complex Functional Magnetic Resonance Imaging Effects - 10.1111_jgs.14338.pdf,
2026-08-19T17:52:00.109437+00:00,,10.1016/j.neuroimage.2016.03.049,2016,SPARK Sparsity-based analysis of reliable k-hubness and overlapping network structure,,exclude,0.94,fulltext_recovered341,,out_of_scope: Proposes a sparse-GLM method for identifying overlapping functional-connectivity network hubs from resting-state fMRI; not related to MRI image reconstruction fidelity/safety.,,,FALSE,"{""claude_fulltext_recovered"": ""exclude""}","[""we developed and validated a method to reliably identify connectors and corresponding overlapping network structure from resting-state fMRI"", ""SPARK provides an accurate and reliable estimation of k-hubness""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Retrieved-ALL\Recovered_from_NotRetrieved_341\2016 - SPARK Sparsity-based analysis of reliable k-hubness and overlapping network structure - 10.1016_j.neuroimage.2016.03.049.pdf,
2026-08-19T17:52:00.109437+00:00,,10.1002/nbm.3611,2016,"Simulation, phantom validation, and clinical evaluation of fast pH-weighted molecular imaging using amine CEST-EPI in glioma at 3 T",,exclude,0.92,fulltext_recovered341,,"wrong_intervention_or_index: Develops and validates a Bloch-McConnell simulation of CEST pulse-sequence contrast for pH-weighted glioma imaging; concerns pulse-sequence/contrast optimization, not AI/ML reconstruction fidelity or safety evaluation.",,,FALSE,"{""claude_fulltext_recovered"": ""exclude""}","[""we present a simulation of amine CEST contrast specific for a newly developed CEST echoplanar imaging (EPI) pulse sequence"", ""The accuracy of the simulations was validated by comparing the exchange rates and Z-spectrum""]","C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Retrieved-ALL\Recovered_from_NotRetrieved_341\2016 - Simulation, phantom validation, and clinical evaluation of fast pH-weighted molecular imaging using amine CEST-EPI in glioma at 3 T - 10.1002_nbm.3611.pdf",
2026-08-19T17:52:00.109437+00:00,,10.1016/j.jneumeth.2017.01.015,2017,An MR-compatible gyroscope-based arm movement tracking system,,exclude,0.97,fulltext_recovered341,,out_of_scope: Describes an MR-compatible hardware device for tracking arm kinematics during fMRI experiments; unrelated to MRI image reconstruction methods or fidelity/safety evaluation.,,,FALSE,"{""claude_fulltext_recovered"": ""exclude""}","[""We developed a novel gyroscope-based arm motion tracking system which features MR-compatibility."", ""the system can be used to probe brain areas for their correlation with movement kinematics""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Retrieved-ALL\Recovered_from_NotRetrieved_341\2017 - An MR-compatible gyroscope-based arm movement tracking system - 10.1016_j.jneumeth.2017.01.015.pdf,
2026-08-19T17:52:00.109437+00:00,,10.1016/j.mri.2016.11.020,2017,Artificial neural network for suppression of banding artifacts in balanced steady-state free precession MRI,,include,0.6,fulltext_recovered341,"on_topic_recon_safety_eval: Uses a trained multilayer-perceptron neural network to combine multi-phase-cycled bSSFP brain (and knee) datasets for artifact suppression, quantitatively and visually evaluating fidelity/artifact-suppression performance against a conventional method and confirming preservation of fMRI activation maps.",,,,TRUE,"{""claude_fulltext_recovered"": ""include""}","[""Multilayer perceptron (MLP) is a feedforward artiﬁcial neural network consisting of three layers of input, hidden, and output layers."", ""MLP demonstrated superior performance over MIP for the 9.4T fMRI data as well, which was not used for training the models, while visually preserving the fMRI maps very well.""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Retrieved-ALL\Recovered_from_NotRetrieved_341\2017 - Artificial neural network for suppression of banding artifacts in balanced steady-state free precession MRI - 10.1016_j.mri.2016.11.020.pdf,
2026-08-19T17:52:00.109437+00:00,,10.1007/s10334-017-0650-z,2017,Automated reference-free detection of motion artifacts in magnetic resonance images,,exclude,0.82,fulltext_recovered341,,wrong_intervention_or_index: CNN-based detection of motion artifacts in acquired (not AI-reconstructed) MR images; no AI/ML reconstruction method is proposed or evaluated for safety/fidelity.,,,FALSE,"{""claude_fulltext_recovered"": ""exclude""}","[""a convolutional neural network (CNN) was trained to derive probability maps for the presence of motion artifacts"", ""It may be extended to other anatomic areas and used for quality assurance of MR images.""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Retrieved-ALL\Recovered_from_NotRetrieved_341\2017 - Automated reference-free detection of motion artifacts in magnetic resonance images - 10.1007_s10334-017-0650-z.pdf,
2026-08-19T17:52:00.109437+00:00,,10.1016/j.media.2017.07.006,2017,Ensemble of expert deep neural networks for spatio-temporal denoising of contrast-enhanced MRI,,exclude,0.65,fulltext_recovered341,,"wrong_outcome: Proposes a novel DNN denoising algorithm for DCE-MRI concentration curves validated by favorable comparison to other denoising methods, but does not contribute a safety/fidelity evaluation method or address hallucination/omission failure modes.",,,FALSE,"{""claude_fulltext_recovered"": ""exclude""}","[""We present a novel spatio-temporal framework based on Deep Neural Networks (DNNs) to address the DCE-MRI denoising challenges."", ""is shown to favorably compare to state-of-the-art denoising methods""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Retrieved-ALL\Recovered_from_NotRetrieved_341\2017 - Ensemble of expert deep neural networks for spatio-temporal denoising of contrast-enhanced MRI - 10.1016_j.media.2017.07.006.pdf,
2026-08-19T17:52:00.109437+00:00,,10.1002/mrm.26998,2017,Inner-volume echo volumar imaging (IVEVI) for robust fetal brain imaging,,exclude,0.95,fulltext_recovered341,,wrong_intervention_or_index: Purely classical pulse-sequence/acquisition technique (no AI/ML) for fast fetal brain imaging; no AI/ML reconstruction or fidelity-evaluation contribution.,,,FALSE,"{""claude_fulltext_recovered"": ""exclude""}","[""IVEVI was implemented by modifying a standard multi-echo echo-planar imaging sequence."", ""Multishot IVEVI showed reduced geometric distortions along the second phase-encode direction.""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Retrieved-ALL\Recovered_from_NotRetrieved_341\2017 - Inner-volume echo volumar imaging (IVEVI) for robust fetal brain imaging - 10.1002_mrm.26998.pdf,
